RUNID,RESPNUM,CCGID,LATECODE,DESTMARK,DESTGEO,TERM,STRATA,ATYPE,AIRLINE,DEST,GATE,INTDATE,Q1,Q1A,Q1MIL,DEPTIME,PASSTIME,PASSMIN,Q2_1,Q3_1,Q4A,Q4B,Q4C,Q5,Q6,Q7,SAQ,Q8A,Q8B,Q8C,Q8D,Q8E,Q8F,Q8G,Q8H,Q8I,Q8J,Q8K,Q8L,Q8M,Q8N,Q10A,Q10B,Q10C,Q10D,Q10E,Q10F,Q11,Q12,Q13,Q13A1,Q13A2,Q13A3,Q14,Q15A,Q15B,Q16,Q17,Q18STATE,Q18ZIP,Q18COUNTRY,HOME,Q19,Q20,Q21,MAIL,LANG
175,2776,2392,1,4,1,1,2,1,29,PHOENIX,30,9,113000,1,11:30,15:35,04:05,245,1,3,2,2,1,2,2,1,2,3,3,0,3,3,3,3,3,6,6,6,6,6,3,3,6,6,6,6,4,4,2,,,,,11,3,3,2,4,,,CHINA,16,3,1,4,1,1
175,2777,2393,1,4,1,1,2,1,29,PHOENIX,30,9,111100,1,11:11,15:35,04:24,264,1,3,2,2,1,1,2,1,2,3,2,3,3,3,2,2,2,6,6,6,6,6,3,3,6,6,6,6,3,3,2,,,,,11,3,3,2,4,,,CHINA,16,4,1,4,1,1
175,2778,2394,1,4,1,1,2,1,29,PHOENIX,30,9,10000,2,13:00,15:35,02:35,155,3,9,1,2,1,2,2,1,2,6,6,6,5,5,5,6,6,5,5,5,5,5,5,5,6,5,5,6,6,5,2,,,,,5,5,5,2,3,AZ,86001,US,10,2,2,1,1,1
175,2779,2395,1,4,1,1,2,1,29,PHOENIX,30,9,20000,2,14:00,15:35,01:35,95,3,5,2,1,2,2,2,1,2,3,4,4,5,5,5,0,5,0,0,5,0,0,5,5,6,5,6,6,5,5,2,,,,,1,5,5,2,3,AZ,85635,US,10,7,2,1,1,1
175,2780,2396,1,4,1,1,2,1,29,PHOENIX,30,9,115500,1,11:55,15:35,03:40,220,2,3,1,2,1,2,2,1,2,3,3,6,4,3,3,3,3,6,6,6,6,6,3,4,6,6,6,4,3,3,2,,,,,11,3,4,2,4,,,GERMANY,15,3,1,1,1,1
175,2781,2397,1,4,1,1,2,1,29,PHOENIX,30,9,115500,1,11:55,15:35,03:40,220,2,3,1,2,1,2,2,1,2,4,3,6,3,3,3,3,3,6,6,6,6,6,3,3,6,6,6,3,3,3,2,,,,,11,4,4,2,4,,,GERMANY,15,3,1,0,1,1
175,2782,2398,1,4,1,1,2,1,29,PHOENIX,30,9,120000,1,12:00,15:35,03:35,215,2,3,1,2,1,2,2,1,2,4,3,3,4,3,3,6,6,6,6,6,6,6,3,4,6,6,6,4,4,4,2,,,,,11,4,4,2,4,,,GERMANY,15,3,1,2,1,1
175,2783,2399,1,4,1,1,2,1,29,PHOENIX,30,9,103000,1,10:30,15:35,05:05,305,1,3,1,2,1,2,2,1,2,6,4,3,4,4,4,4,4,4,4,3,3,3,4,4,6,6,6,4,4,4,2,,,,,11,5,4,2,4,AZ,85295,US,10,4,1,3,1,1
175,2784,2400,1,4,1,1,2,1,29,PHOENIX,30,9,10000,2,13:00,15:35,02:35,155,1,2,2,2,1,2,2,2,2,4,3,3,4,3,4,4,4,6,6,6,6,6,4,3,6,6,6,3,3,4,2,,,,,5,5,5,2,3,NE,68046,US,11,3,2,2,1,1
175,2785,2401,1,4,1,1,2,1,29,PHOENIX,30,9,N,2,N,15:35,N,N,2,5,2,2,2,2,2,3,2,6,4,5,5,5,5,4,5,4,6,5,6,4,5,4,6,5,3,4,4,5,1,4,,,,6,5,4,2,3,AZ,85704,US,10,2,1,1,1,4
176,3431,2402,1,2,8,4,3,2,36,TAIPEI,101,9,100000,1,10:00,17:50,07:50,470,3,3,1,2,1,1,2,2,1,3,3,2,4,4,4,4,6,3,6,4,6,6,3,3,6,4,6,3,3,5,2,,,,,11,4,4,2,4,,,TAIWAN,16,6,2,3,1,1
176,3432,2403,1,2,8,4,3,2,36,TAIPEI,101,9,20000,2,14:00,17:50,03:50,230,3,2,1,2,1,2,2,2,1,4,4,4,4,5,5,4,4,4,3,6,6,4,4,5,4,6,4,5,5,4,2,,,,,14,3,3,2,2,CA,95823,US,10,2,1,1,1,1
176,3433,2404,1,2,8,4,3,2,36,TAIPEI,101,9,34000,2,15:40,17:50,02:10,130,2,6,1,1,2,2,2,1,1,4,3,3,5,3,4,6,6,3,4,4,6,6,4,5,5,5,6,4,4,5,1,4,4,,,1,5,3,2,1,CA,94539,US,3,3,2,2,1,1
176,3434,2405,1,2,8,4,3,2,36,TAIPEI,101,9,31500,2,15:15,17:50,02:35,155,6,5,2,1,1,2,2,3,1,3,2,2,3,4,4,3,3,4,2,4,2,6,3,5,5,5,5,5,5,4,1,2,12,,,7,3,1,2,1,CA,94041,US,4,3,2,4,1,1
176,3435,2406,1,2,8,4,3,2,36,TAIPEI,101,9,24000,2,14:40,17:50,03:10,190,3,3,2,1,2,2,2,1,1,6,6,5,2,5,5,6,6,4,6,5,6,6,5,4,6,5,6,5,5,5,2,,,,,11,6,5,2,4,,,TAIWAN,16,6,1,0,1,1
176,3436,2407,1,2,8,4,3,2,36,TAIPEI,101,9,23000,2,14:30,17:50,03:20,200,2,9,1,2,2,2,2,1,2,4,3,3,4,4,4,4,6,3,6,5,6,3,4,4,6,4,3,4,4,5,2,,,,,14,3,3,2,2,CA,95630,US,10,5,2,3,1,1
176,3437,2408,1,2,8,4,3,2,36,TAIPEI,101,9,23000,2,14:30,17:50,03:20,200,2,9,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,4,4,6,4,0,5,5,5,5,5,4,5,2,,,,,14,3,3,2,2,CA,95630,US,10,2,2,1,1,1
176,3438,2409,1,2,8,4,3,2,36,TAIPEI,101,9,24000,2,14:40,17:50,03:10,190,5,5,2,2,2,2,2,3,2,3,3,3,4,3,4,6,6,6,6,6,6,6,4,5,6,6,6,5,5,5,1,4,,,,23,5,3,2,2,CA,,US,10,5,1,2,1,1
176,3439,2410,1,2,8,4,3,2,36,TAIPEI,101,9,N,3,N,17:50,N,N,3,3,1,2,1,0,0,3,2,3,3,2,4,4,4,4,4,0,0,0,0,0,0,4,4,4,4,4,3,3,0,,,,,11,5,4,2,4,,,,99,2,1,0,1,1
176,3440,2411,1,2,8,4,3,2,36,TAIPEI,101,9,30000,2,15:00,17:50,02:50,170,3,2,1,0,1,2,2,2,2,3,3,3,3,4,4,3,3,5,4,4,4,5,4,3,6,4,3,3,3,4,1,3,11,,,6,5,3,2,3,WV,26505,US,11,7,2,3,1,1
176,3441,2412,1,2,8,4,3,2,36,TAIPEI,101,9,41000,2,16:10,17:50,01:40,100,3,1,2,2,2,2,2,3,2,2,3,4,4,2,2,3,3,3,3,6,6,6,3,4,3,6,6,4,3,4,2,,,,,7,3,2,2,1,CA,,US,4,3,2,4,1,1
176,3442,2413,1,2,8,4,3,2,36,TAIPEI,101,9,34000,2,15:40,17:50,02:10,130,3,2,1,2,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,2,,,,,9,5,5,2,1,CA,95407,US,7,5,2,3,1,1
176,3443,2414,1,2,8,4,3,2,36,TAIPEI,101,9,40000,3,16:00,17:50,01:50,110,2,3,2,1,2,1,2,2,2,5,6,4,3,5,5,5,5,0,0,5,0,0,4,5,6,5,6,6,5,4,2,,,,,11,4,4,2,4,TX,75254,US,11,2,2,3,1,1
176,3444,2415,1,2,8,4,3,2,36,TAIPEI,101,9,33000,2,15:30,17:50,02:20,140,3,2,1,2,2,2,2,3,2,4,6,6,4,4,3,3,3,3,3,6,6,6,3,4,6,6,6,6,3,4,2,,,,,2,3,4,2,1,CA,945423,US,5,2,1,1,1,1
176,3445,2416,1,2,8,4,3,2,36,TAIPEI,101,9,30000,2,15:00,17:50,02:50,170,3,5,1,2,2,2,2,2,2,4,6,6,4,3,4,6,6,4,6,3,6,6,4,4,6,4,6,6,5,4,2,,,,,1,3,4,2,1,CA,94704,US,3,2,2,1,1,1
176,3446,2417,1,2,8,4,3,2,36,TAIPEI,101,9,30000,2,15:00,17:50,02:50,170,2,2,1,2,1,2,2,3,2,5,5,5,5,5,5,5,5,6,6,6,6,6,3,5,6,6,6,5,5,5,2,,,,,19,5,1,2,2,CA,95678,US,10,3,1,4,1,1
176,3447,2418,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,5,1,2,2,2,2,2,2,3,6,6,3,4,3,3,3,4,4,4,6,6,3,4,3,3,6,4,4,4,1,3,,,,1,3,3,2,1,CA,94580,US,3,5,1,2,1,4
176,3448,2419,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,2,1,1,0,2,2,1,2,6,6,3,3,3,3,6,3,6,6,6,6,6,4,4,6,6,6,6,5,4,2,,,,,1,3,3,2,1,CA,94539,US,3,3,2,2,1,4
176,3449,2420,1,2,8,4,3,2,36,TAIPEI,101,9,N,1,N,17:50,N,N,1,3,2,2,1,1,2,1,2,3,3,3,4,4,4,6,6,3,6,5,6,6,4,5,6,5,6,5,4,5,2,,,,,11,3,4,2,4,TN,37909,US,11,4,1,2,1,1
176,3450,2421,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,2,1,2,2,2,2,2,2,6,6,5,5,5,5,5,5,5,5,6,6,6,5,5,0,0,0,0,5,5,2,,,,,6,5,0,2,1,CA,,US,2,7,1,0,1,4
176,3451,2422,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,3,1,1,2,2,1,2,2,3,1,2,3,2,3,3,3,3,6,6,6,6,3,4,6,6,6,6,3,3,1,3,,,,11,3,2,2,4,MA,2115,US,12,3,2,2,1,4
176,3452,2423,1,2,8,4,3,2,36,TAIPEI,101,9,N,3,N,17:50,N,N,3,2,1,2,2,1,2,2,2,3,3,3,4,4,4,6,6,4,3,4,3,6,4,3,0,3,6,0,4,3,2,,,,,1,5,2,2,1,CA,,US,3,5,2,1,1,4
176,3453,2424,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,5,1,2,2,2,2,3,2,3,6,3,3,3,3,6,6,3,3,6,6,6,3,4,6,6,6,6,4,5,2,,,,,2,5,5,2,1,CA,94553,US,5,6,2,1,1,4
176,3454,2425,1,2,8,4,3,2,36,TAIPEI,101,9,N,3,N,17:50,N,N,5,2,1,1,1,2,2,1,2,6,3,3,5,5,3,5,4,4,6,6,6,6,4,4,4,0,6,4,5,4,2,,,,,5,5,3,2,3,,,TAIWAN,16,3,2,1,1,4
176,3455,2426,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,2,1,2,2,2,2,2,2,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,1,4,5,,,7,4,4,2,1,CA,95070,US,4,6,1,4,1,4
176,3456,2427,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,6,3,2,2,2,2,2,4,2,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,1,3,,,,11,4,2,2,4,IL,60091,US,11,4,1,4,1,4
176,3457,2428,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,2,1,0,0,1,1,2,2,2,2,4,4,4,4,2,2,4,3,6,6,6,4,3,3,6,6,6,3,5,2,,,,,7,5,5,2,1,CA,,US,4,6,2,2,1,4
176,3458,2429,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,5,1,2,2,2,2,3,2,4,3,3,4,4,3,6,6,3,4,4,3,6,4,3,3,6,6,6,4,4,2,,,,,1,5,5,2,1,CA,94566,US,3,5,1,3,1,4
176,3459,2430,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,2,3,2,2,2,2,2,1,2,4,3,3,4,3,4,4,4,3,3,5,2,2,3,5,5,5,5,5,5,4,3,,,,,11,3,2,0,4,AR,72120,US,11,3,1,1,1,4
176,3460,2431,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,3,2,2,2,1,1,1,2,4,4,4,5,4,4,3,3,4,4,4,4,4,4,5,6,4,6,6,4,4,2,,,,,11,3,3,2,4,AR,72076,US,11,3,2,1,1,4
176,3461,2432,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,8,1,2,2,2,2,1,2,4,6,0,4,4,4,0,0,0,0,0,0,0,4,5,5,5,5,5,5,4,3,,,,,12,4,4,2,1,CA,,US,4,6,1,2,1,4
176,3462,2433,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,1,1,1,1,1,2,4,2,4,3,3,4,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,5,2,,,,,6,4,4,2,1,CA,94404,US,2,5,0,0,1,4
176,3463,2434,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,2,1,1,2,2,1,1,2,3,2,2,4,4,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,2,,,,,1,3,3,2,1,CA,94538,US,3,2,2,2,1,4
176,3464,2435,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,3,2,1,1,1,2,2,1,2,6,3,2,0,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,,,,,5,0,0,2,3,WI,54601,US,11,3,2,1,1,4
176,3465,2436,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,2,2,1,2,1,2,1,1,2,6,6,4,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,6,4,3,2,,,,,5,4,3,2,3,,,TAIWAN,16,3,2,2,1,4
176,3466,2437,1,2,8,4,3,2,36,TAIPEI,101,9,N,2,N,17:50,N,N,8,8,1,2,2,2,2,2,2,3,3,4,5,5,5,6,6,5,5,6,6,6,4,5,6,6,6,5,5,5,2,,,,,7,5,5,2,1,CA,,US,4,6,2,0,1,4
177,2081,1577,1,1,1,4,2,1,16,LONG BEACH,1,9,103000,1,10:30,12:35,02:05,125,2,3,1,2,2,2,2,3,1,3,6,6,4,4,4,5,5,4,6,6,6,6,4,5,6,6,6,6,5,0,2,,,,,11,5,5,2,4,CA,,US,10,4,2,2,1,1
177,2082,1578,1,1,1,4,2,1,16,LONG BEACH,1,9,N,3,N,12:35,N,N,2,2,1,2,2,2,1,3,1,4,4,4,4,5,5,6,6,6,6,6,6,6,5,5,6,6,6,4,5,5,2,,,,,7,5,5,2,1,CA,,US,4,5,1,3,1,1
177,2083,1579,1,1,1,4,2,1,16,LONG BEACH,1,9,103000,1,10:30,12:35,02:05,125,2,3,1,2,1,2,2,2,1,3,4,4,4,5,5,4,4,5,0,6,6,6,5,5,6,6,6,5,5,5,2,,,,,11,5,5,2,4,CA,,US,10,2,1,1,1,1
177,2084,1580,1,1,1,4,2,1,16,LONG BEACH,1,9,103500,1,10:35,12:35,02:00,120,3,4,1,1,1,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4,5,2,,,,,12,4,4,2,3,CA,90630,US,10,4,2,3,1,1
177,2085,1581,1,1,1,4,2,1,16,LONG BEACH,1,9,103000,1,10:30,12:35,02:05,125,6,9,0,1,0,2,2,1,2,5,5,5,5,5,5,5,5,4,4,4,4,6,4,4,4,4,4,6,4,5,2,,,,,5,5,1,2,3,CA,91709,US,10,6,0,4,1,1
177,2086,1582,1,1,1,4,2,1,16,LONG BEACH,1,9,103000,1,10:30,12:35,02:05,125,3,4,1,1,1,2,2,1,2,4,4,4,4,4,4,4,4,0,6,6,6,6,5,4,6,6,6,4,6,4,2,,,,,5,5,5,2,3,CA,90630,US,10,6,2,1,1,1
177,2087,1583,1,1,1,4,2,1,16,LONG BEACH,1,9,110000,1,11:00,12:35,01:35,95,3,2,2,2,2,1,2,1,2,4,6,5,4,5,5,5,5,5,5,6,6,6,5,5,6,6,6,5,5,4,2,,,,,5,4,5,2,3,CA,92679,US,10,2,2,1,1,1
177,2088,1584,1,1,1,4,2,1,16,LONG BEACH,1,9,110000,1,11:00,12:35,01:35,95,5,4,2,2,2,2,2,2,2,6,3,3,3,3,3,4,4,6,6,6,6,6,4,4,6,6,6,3,3,3,2,,,,,5,3,1,2,3,CA,92866,US,10,5,1,4,1,1
177,2089,1585,1,1,1,4,2,1,16,LONG BEACH,1,9,110000,1,11:00,12:35,01:35,95,1,4,1,2,1,2,2,2,2,6,4,6,3,5,5,6,6,6,6,5,6,6,4,5,6,6,6,6,6,5,2,,,,,5,5,2,2,3,CA,,US,10,4,1,2,1,1
177,2090,1586,1,1,1,4,2,1,16,LONG BEACH,1,9,100000,1,11:00,12:35,01:35,95,3,2,0,1,1,2,2,3,2,5,4,5,4,4,4,3,4,3,5,6,4,6,5,5,5,6,6,4,5,5,1,3,5,,,17,4,3,2,1,CA,95033,US,4,4,2,4,1,1
177,2091,1587,1,1,1,4,2,1,16,LONG BEACH,1,9,103000,1,10:30,12:35,02:05,125,1,7,2,2,1,2,2,1,2,5,4,4,4,5,5,6,5,4,0,0,0,0,4,5,6,6,6,5,5,5,2,,,,,6,4,4,2,3,CA,90805,US,10,6,2,3,1,1
177,2092,1588,1,1,1,4,2,1,16,LONG BEACH,1,9,110000,1,11:00,12:35,01:35,95,3,2,2,2,2,2,2,2,2,6,3,3,3,3,3,6,6,4,4,6,4,6,4,5,6,6,6,5,5,3,1,4,5,,,7,5,2,2,1,CA,95051,US,4,3,1,2,1,1
177,2093,1589,1,1,1,4,2,1,16,LONG BEACH,1,9,110000,1,11:00,12:35,01:35,95,2,5,2,2,2,2,2,4,2,5,4,4,4,5,5,6,6,6,6,6,6,6,4,5,6,6,6,5,5,4,2,,,,,5,4,3,2,3,CA,92657,US,10,6,2,3,1,1
177,2094,1590,1,1,1,4,2,1,16,LONG BEACH,1,9,110000,1,11:00,12:35,01:35,95,2,7,2,2,2,1,2,1,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,2,,,,,5,5,5,2,3,CA,90008,US,10,3,1,1,1,1
177,2095,1591,1,1,1,4,2,1,16,LONG BEACH,1,9,113000,1,11:30,12:35,01:05,65,2,3,2,2,2,1,2,2,2,3,3,3,3,4,4,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,1,5,,,,11,5,5,2,4,CA,90248,US,10,4,2,1,1,1
177,2096,1592,1,1,1,4,2,1,16,LONG BEACH,1,9,N,3,N,12:35,N,N,2,7,2,2,2,1,2,1,2,4,4,4,4,4,5,4,4,0,0,0,0,0,4,0,0,0,0,0,5,5,2,,,,,5,5,5,2,3,CA,90043,US,10,5,2,1,1,1
177,2097,1593,1,1,1,4,2,1,16,LONG BEACH,1,9,101500,1,10:15,12:35,02:20,140,2,5,1,2,1,2,2,1,2,6,3,4,4,5,4,4,4,6,6,6,6,6,4,5,6,6,6,4,4,4,2,,,,,5,3,3,2,3,CA,91701,US,10,3,2,2,1,1
177,2098,1594,1,1,1,4,2,1,16,LONG BEACH,1,9,N,3,N,12:35,N,N,3,4,1,0,0,1,2,1,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,5,3,3,2,3,CA,90630,US,10,1,2,5,1,1
177,2099,1595,1,1,1,4,2,1,16,LONG BEACH,1,9,103000,1,10:30,12:35,02:05,125,2,4,1,0,0,2,2,5,2,4,3,3,3,3,3,3,3,2,3,4,4,2,3,3,3,3,2,4,3,4,2,,,,,5,3,4,2,3,MN,55419,US,11,4,1,2,1,1
178,1994,1596,3,3,2,4,2,1,16,BOSTON,1,9,123500,2,12:35,13:50,01:15,75,2,6,2,2,2,2,2,1,1,3,6,6,3,3,3,6,6,6,6,6,6,6,3,5,6,6,6,6,4,5,2,,,,,5,3,3,2,3,MA,2743,US,12,3,1,2,1,1
178,1995,1597,3,3,2,4,2,1,16,BOSTON,1,9,113000,1,11:30,13:50,02:20,140,2,3,1,2,2,2,2,3,1,3,6,4,4,5,4,4,6,6,6,6,6,6,4,5,6,6,6,6,4,4,2,,,,,11,5,4,2,4,MA,,US,12,5,1,2,1,1
178,1996,1598,3,3,2,4,2,1,16,BOSTON,1,9,110000,1,11:00,13:50,02:50,170,3,3,1,2,2,1,2,2,1,3,4,4,4,5,4,4,4,4,3,6,6,6,5,5,6,6,6,5,5,4,2,,,,,11,4,5,2,4,MA,,US,12,2,0,0,1,1
178,1997,1599,3,3,2,4,2,1,16,BOSTON,1,9,123000,2,12:30,13:50,01:20,80,1,4,1,2,2,2,2,2,2,3,3,3,3,3,3,6,6,4,6,6,6,6,4,5,6,6,6,6,6,5,2,,,,,5,3,2,2,3,MA,2138,US,12,4,2,4,1,1
178,1998,1600,3,3,2,4,2,1,16,BOSTON,1,9,110000,1,11:00,13:50,02:50,170,5,9,1,2,1,2,2,1,2,0,0,5,3,4,4,2,2,3,6,5,6,3,4,5,6,5,4,5,3,0,0,,,,,12,0,0,0,3,MA,1604,US,12,3,1,4,1,1
178,1999,1601,3,3,2,4,2,1,16,BOSTON,1,9,122000,2,12:20,13:50,01:30,90,4,4,2,1,2,2,2,4,2,4,3,4,5,5,5,5,5,5,4,2,3,4,4,4,4,5,5,5,3,4,1,4,6,,,5,5,3,2,1,CA,94111,US,1,2,2,3,1,1
178,2000,1602,3,3,2,4,2,1,16,BOSTON,1,9,120000,2,12:00,13:50,01:50,110,1,4,2,1,1,1,2,2,2,5,3,3,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,4,5,5,2,,,,,5,5,3,2,3,MA,1460,US,12,3,1,0,1,1
178,2001,1603,3,3,2,4,2,1,16,BOSTON,1,9,10000,2,13:00,13:50,00:50,50,3,2,2,2,2,2,2,1,2,6,3,3,3,3,3,6,5,3,6,6,6,6,3,5,6,6,6,6,3,4,2,,,,,5,3,3,2,3,MA,2458,US,12,7,2,0,1,1
178,2002,1604,3,3,2,4,2,1,16,BOSTON,1,9,110000,1,11:00,13:50,02:50,170,4,2,1,2,1,2,2,3,2,5,2,2,2,3,3,3,3,3,3,3,3,3,0,5,5,5,5,5,5,3,2,,,,,5,5,5,2,3,MA,,US,12,2,1,4,1,1
178,2003,1605,3,3,2,4,2,1,16,BOSTON,1,9,103500,1,10:35,13:50,03:15,195,2,7,1,2,1,1,1,2,2,3,3,3,3,4,3,2,2,0,0,3,0,3,2,3,6,4,3,6,3,3,2,,,,,5,3,1,2,3,MA,2661,US,12,7,1,0,1,1
178,2004,1606,3,3,2,4,2,1,16,BOSTON,1,9,123000,2,12:30,13:50,01:20,80,5,2,2,2,2,2,2,3,2,5,6,6,4,4,4,6,6,3,6,6,6,6,5,5,6,6,6,6,6,0,0,,,,,12,0,0,0,1,CA,,US,90,3,1,1,1,1
178,2005,1607,3,3,2,4,2,1,16,BOSTON,1,9,113000,1,11:30,13:50,02:20,140,2,7,1,1,1,1,2,1,2,3,1,1,4,4,3,3,3,6,6,5,6,5,3,5,6,5,5,5,5,5,2,,,,,5,3,5,2,3,MA,1545,US,12,2,2,1,1,1
178,2006,1608,3,3,2,4,2,1,16,BOSTON,1,9,111500,1,11:15,13:50,02:35,155,2,7,1,1,1,0,0,2,2,3,4,4,3,3,4,6,6,6,6,6,6,6,4,5,6,6,6,5,5,4,2,,,,,5,2,5,2,3,MA,2152,US,12,6,2,4,1,1
178,2007,1609,3,3,2,4,2,1,16,BOSTON,1,9,115000,1,11:50,13:50,02:00,120,1,2,1,1,2,2,2,2,2,6,2,2,2,3,3,6,6,3,6,6,6,6,2,5,6,6,6,6,6,5,2,,,,,5,3,1,1,3,MA,2155,US,12,3,2,2,1,1
178,2008,1610,3,3,2,4,2,1,16,BOSTON,1,9,113000,1,11:30,13:50,02:20,140,8,9,1,1,1,2,2,2,2,4,0,0,4,5,3,4,4,5,0,5,0,5,4,5,0,5,4,0,4,5,2,,,,,12,4,1,1,3,MA,1905,US,12,7,1,2,1,1
178,2009,1611,3,3,2,4,2,1,16,BOSTON,1,9,113000,1,11:30,13:50,02:20,140,1,12,1,2,2,2,2,2,2,4,4,5,3,4,4,4,4,4,6,6,6,2,4,5,5,6,5,5,5,5,2,,,,,5,4,1,1,3,MA,1983,US,12,5,1,4,1,1
178,2010,1612,3,3,2,4,2,1,16,BOSTON,1,9,120000,2,12:00,13:50,01:50,110,1,6,1,2,1,2,2,1,2,3,3,2,3,6,5,6,6,4,4,6,6,6,3,5,6,6,6,4,6,5,2,,,,,5,3,1,1,3,MA,2184,US,12,4,2,4,1,1
178,2011,1613,3,3,2,4,2,1,16,BOSTON,1,9,115000,1,11:50,13:50,02:00,120,2,2,1,1,1,2,2,2,2,4,4,4,3,4,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0,5,0,,,,,12,3,3,2,3,,,,99,5,2,0,1,1
178,2012,1614,3,3,2,4,2,1,16,BOSTON,1,9,113000,1,11:30,13:50,02:20,140,2,12,1,1,1,1,2,1,2,4,4,3,4,5,4,6,6,5,6,4,6,4,4,5,6,4,5,4,4,4,2,,,,,5,4,4,2,3,MA,1545,US,12,6,2,0,1,1
179,1519,2594,4,3,2,3,2,1,11,NEWARK,90,9,20000,2,14:00,15:45,01:45,105,4,3,1,2,2,2,2,2,1,4,4,5,4,5,5,4,4,4,6,5,6,6,5,5,6,5,6,4,5,5,2,,,,,11,5,5,2,4,NJ,8558,US,12,2,1,1,1,1
179,1520,2595,4,3,2,3,2,1,11,NEWARK,90,9,20000,2,14:00,15:45,01:45,105,1,3,1,2,1,1,2,3,1,3,5,5,4,4,5,5,5,4,6,6,5,6,0,5,6,6,6,4,4,5,2,,,,,11,5,4,2,4,NJ,8831,US,12,4,2,2,1,1
179,1521,2596,4,3,2,3,2,1,11,NEWARK,90,9,20500,2,14:05,15:45,01:40,100,3,3,2,2,2,0,2,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,0,,,,,11,3,3,2,4,NJ,7836,US,12,7,1,1,1,1
179,1522,2597,4,3,2,3,2,1,11,NEWARK,90,9,20500,2,14:05,15:45,01:40,100,3,3,2,2,2,2,2,1,2,3,3,6,4,4,4,6,6,6,6,6,6,6,4,5,6,6,6,4,5,4,2,,,,,11,6,6,2,4,NJ,7836,US,12,7,2,0,1,1
179,1523,2598,4,3,2,3,2,1,11,NEWARK,90,9,13000,2,13:30,15:45,02:15,135,1,8,1,2,1,2,2,2,2,3,4,4,4,4,4,6,6,6,6,6,6,6,4,3,4,6,6,4,3,4,1,4,5,,,5,5,4,2,3,NJ,8502,US,12,4,2,4,1,1
179,1524,2599,4,3,2,3,2,1,11,NEWARK,90,9,12000,2,13:20,15:45,02:25,145,2,2,1,2,1,2,2,2,2,4,3,3,3,4,4,6,6,3,6,6,6,6,3,4,6,6,6,4,5,5,2,,,,,5,3,4,2,3,NJ,8502,US,12,2,2,0,1,1
179,1525,2600,4,3,2,3,2,1,11,NEWARK,90,9,11500,2,13:15,15:45,02:30,150,1,2,2,2,2,1,2,3,2,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,0,0,4,3,5,2,,,,,12,4,4,2,3,NJ,7450,US,12,5,2,4,1,1
179,1526,2601,4,3,2,3,2,1,11,NEWARK,90,9,120000,2,12:00,15:45,03:45,225,2,9,1,0,1,2,2,1,2,3,3,3,4,4,5,3,3,4,6,4,6,4,4,4,6,4,4,3,4,4,2,,,,,12,5,5,1,3,NJ,8831,US,12,6,2,2,1,1
179,1527,2602,4,3,2,3,2,1,11,NEWARK,90,9,113000,1,11:30,15:45,04:15,255,2,9,1,2,1,1,2,1,2,3,4,2,3,5,4,6,6,4,6,2,6,2,2,3,6,3,3,3,2,3,2,,,,,9,2,2,1,3,NJ,8831,US,12,6,1,4,1,1
